,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,gross,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
4863,2017,The Big Sick,tt5462602,R,120,Comedy|Drama|Romance,7.69999981,86.0,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",67615,42870000.0,222.0,300.0,82.0,3,22
4864,2017,The Book of Henry,tt4572792,PG-13,105,"Crime, Drama, Thriller",6.6,31.0,"With instructions from her genius son's carefully crafted notebook, a single mother sets out to rescue a young girl from the hands of her abusive stepfather.",19365,4219536.0,128.0,116.0,2303.0,0,3
4865,2017,The Bookshop,tt3127022,PG,113,Drama,6.5,62.0,"England 1959. In a small East Anglian town, Florence Green decides, against polite but ruthless local opposition, to open a bookshop.",7850,1588150.0,81.0,105.0,3516.0,14,33
4866,2017,The Boss Baby,tt3874544,PG,97,"Animation, Adventure, Comedy, Family, Fantasy",6.3,50.0,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.",93038,175003033.0,209.0,185.0,1647.0,4,22
4867,2017,The Bye Bye Man,tt4030600,PG-13,96,"Drama, Fantasy, Horror, Mystery, Thriller",4.3,37.0,Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.,17586,22377458.0,211.0,180.0,3066.0,0,0
4868,2017,The Children Act,tt6040662,R,105,Drama,6.7,62.0,"As her marriage crumbles, a judge must decide a case involving a teenage boy who is refusing a blood transfusion on religious principle.",7046,513381.0,98.0,107.0,3341.0,0,4
4869,2017,The Circle,tt4287320,PG-13,110,"Drama, Sci-Fi, Thriller",5.3,43.0,"A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity.",72107,20476391.0,478.0,245.0,994.0,2,0
4870,2017,The Cured,tt3463106,R,95,"Drama, Horror, Sci-Fi",5.5,57.0,"A disease that turns people into zombies has been cured. The once-infected zombies are discriminated against by society and their own families, which causes social issues to arise. This leads to militant government interference.",5602,20261.0,62.0,91.0,4330.0,0,2
4871,2017,The Current War,tt2140507,PG-13,105,"Biography, Drama, History",6.1,42.0,The dramatic story of the cutthroat race between electricity titans Thomas Edison and George Westinghouse to determine whose electrical system would power the modern world.,560,-1.0,2.0,10.0,2163.0,0,0
4872,2017,The Dark Tower,tt1648190,PG-13,95,"Action, Adventure, Fantasy, Horror, Sci-Fi, Western",5.7,34.0,"The last Gunslinger: Roland Deschain, has been locked in an eternal battle with Walter O'Dim, also known as the Man in Black, and determined to prevent him from toppling the Dark Tower that holds the universe together. With the fate of the world at stake, good and evil will collide in the ultimate battle, as only Roland can defend the Tower from the Man in Black.",106458,50701325.0,660.0,339.0,699.0,0,4
4873,2017,The Death of Stalin,tt4686844,R,107,"Comedy, Drama, History, War",7.2,88.0,"Moscow, 1953. After being in power for nearly 30 years, Soviet dictator Josef Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.",62521,8041828.0,263.0,247.0,1190.0,18,32
4874,2017,The Dinner,tt3203620,R,120,"Crime, Drama, Thriller",4.5,57.0,Two sets of wealthy parents meet for dinner to decide what to do about a crime their sons have committed.,6485,1322839.0,143.0,119.0,-1.0,0,0
4875,2017,The Disaster Artist,tt3521126,R,104,Biography|Comedy|Drama,7.80000019,76.0,"When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",39918,20910000.0,160.0,290.0,32.0,3,18
4876,2017,The Discovery,tt5155780,TV-MA,102,"Drama, Romance, Sci-Fi, Thriller",6.3,54.0,"Two years after the afterlife is scientifically proven, a man attempts to help a young woman break away from her dark past.",24476,-1.0,95.0,65.0,4896.0,0,0
4877,2017,The Emoji Movie,tt4877122,PG,86,"Animation, Adventure, Comedy, Family, Fantasy",3.2,12.0,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",46959,86089513.0,713.0,142.0,1534.0,5,5
4878,2017,The Endless,tt3986820,Not Rated,111,"Fantasy, Horror, Sci-Fi, Thriller",6.5,80.0,"As kids, they escaped a UFO death cult. Now, two adult brothers seek answers after an old videotape surfaces and brings them back to where they began.",20800,272020.0,166.0,146.0,1634.0,5,7
4879,2017,The Fate of the Furious,tt4630562,PG-13,136,"Action, Crime, Thriller",6.7,56.0,"When a mysterious woman seduces Dom into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",178695,226008385.0,529.0,409.0,424.0,0,11
4880,2017,The Florida Project,tt5649144,R,111,Drama,7.80000019,92.0,"Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.",15058,5660000.0,126.0,226.0,71.0,9,24
4881,2017,The Foreigner,tt1615160,R,113,"Action, Thriller",7.0,55.0,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.",80838,34393507.0,330.0,162.0,1348.0,0,0
4882,2017,The Glass Castle,tt2378507,PG-13,127,"Biography, Drama",7.2,56.0,A young girl comes of age in a dysfunctional family of nonconformist nomads with a mother who's an eccentric artist and an alcoholic father who would stir the children's imagination with hope as a distraction to their poverty.,23355,17273059.0,123.0,157.0,1714.0,0,2
4883,2017,The Greatest Showman,tt1485796,PG,105,Biography|Drama|Musical,8.0,48.0,"Celebrates the birth of show business, and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.",57506,126530000.0,551.0,244.0,3.0,1,7
4884,2017,The Hitman's Bodyguard,tt1959563,R,118,"Action, Comedy, Thriller",6.9,47.0,"The world's top bodyguard gets a new client, a hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial on time.",160750,75468583.0,458.0,285.0,909.0,0,8
4885,2017,The House,tt4481514,R,88,"Comedy, Crime",5.6,30.0,"After the town takes away their daughter's college scholarship, a couple start an illegal casino in their friend's house to make back the money.",32822,25481529.0,149.0,96.0,2424.0,0,0
4886,2017,The Hunter's Prayer,tt2674358,R,91,"Action, Crime, Drama, Thriller",5.5,35.0,An assassin helps a young woman avenge the death of her family.,6346,-1.0,27.0,37.0,-1.0,0,0
4887,2017,The Killing of a Sacred Deer,tt5715874,R,121,"Drama, Mystery, Thriller",7.0,73.0,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",89028,2291901.0,586.0,372.0,675.0,4,44
4888,2017,The Layover,tt4565520,R,88,"Comedy, Romance",4.7,15.0,Two friends on a road trip compete for the affections of a handsome man when their flight is redirected due to a hurricane.,10103,-1.0,48.0,23.0,2302.0,0,0
4889,2017,The Lego Batman Movie,tt4116284,PG,104,"Animation, Action, Comedy, Family",7.3,75.0,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",115767,175750384.0,304.0,391.0,1912.0,12,69
4890,2017,The Lego Ninjago Movie,tt3014284,PG,101,"Animation, Action, Adventure, Comedy, Family",6.0,55.0,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",18735,59281555.0,106.0,127.0,2923.0,0,7
4891,2017,The Little Hours,tt5666304,R,90,"Comedy, Romance",5.8,69.0,"In the Middle Ages, a young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns. Introduced as a deaf mute man, he must fight to hold his cover as the nuns try to resist temptation.",14889,1647175.0,78.0,95.0,3039.0,0,5
4892,2017,The Lodgers,tt4399952,R,92,"Drama, Horror, Romance, Thriller",5.1,52.0,"1920, rural Ireland. Anglo Irish twins Rachel and Edward share a strange existence in their crumbling family estate. Each night, the property becomes the domain of a sinister presence (The ...",6422,-1.0,88.0,73.0,4751.0,4,4
4893,2017,The Meyerowitz Stories (New and Selected),tt5536736,TV-MA,112,"Comedy, Drama",6.9,79.0,An estranged family gathers together in New York City for an event celebrating the artistic work of their father.,29827,-1.0,105.0,142.0,3350.0,4,7
4894,2017,The Mountain Between Us,tt2226597,PG-13,112,"Action, Adventure, Drama, Romance, Thriller",6.4,48.0,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow-covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.",56702,30348555.0,279.0,163.0,2372.0,2,0
4895,2017,The Mummy,tt2345759,PG-13,110,"Action, Adventure, Fantasy, Thriller",5.5,34.0,"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",153167,80101125.0,805.0,419.0,763.0,4,17
4896,2017,The Only Living Boy in New York,tt0460890,R,89,Drama,6.3,33.0,"Adrift in New York City, a recent college graduate's life is upended by his father's mistress.",8653,624332.0,47.0,59.0,4470.0,0,0
4897,2017,The Party,tt5814592,R,71,"Comedy, Drama",6.6,73.0,"Janet hosts a party to celebrate her new promotion, but once the guests arrive it becomes clear that not everything is going to go down as smoothly as the red wine.",13728,749827.0,89.0,185.0,-1.0,4,7
4898,2017,The Pirates of Somalia,tt5126922,R,116,"Biography, Drama",6.8,54.0,"Jay Bahadur still lives in his parents' basement in Toronto over a year after college. He gets an advice: skip journalism school and go somewhere crazy. Dec. 6, 2008 he flies to Somalia to ask the pirates: Why? He returns 6 months later.",7015,-1.0,34.0,21.0,-1.0,0,0
4899,2017,The Post,tt6294822,PG-13,116,Biography|Drama|History,7.400000099999999,83.0,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between the press and the government.,21292,58790000.0,178.0,291.0,6.0,0,24
4900,2017,The Rider,tt6217608,R,104,"Drama, Western",7.5,92.0,"After suffering a near fatal head injury, a young cowboy undertakes a search for new identity and what it means to be a man in the heartland of America.",9644,2419031.0,97.0,145.0,3854.0,24,40
4901,2017,The Ritual,tt5638642,TV-MA,94,"Horror, Mystery, Thriller",6.3,57.0,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",54590,-1.0,346.0,153.0,1153.0,4,3
4902,2017,The Shack,tt2872518,PG-13,132,"Drama, Fantasy",6.3,32.0,"A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack.""",25913,57330873.0,283.0,98.0,2297.0,2,2
4903,2017,The Shape of Water,tt5580390,R,123,Adventure|Drama|Fantasy,7.900000099999999,86.0,"At a top secret research facility in the 1950s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",47034,37900000.0,308.0,594.0,1.0,27,93
4904,2017,The Snowman,tt1758810,R,119,"Crime, Drama, Mystery, Thriller",5.1,23.0,Detective Harry Hole investigates the disappearance of a woman whose scarf is found wrapped around an ominous-looking snowman.,47329,6670765.0,345.0,252.0,480.0,0,0
4905,2017,The Space Between Us,tt3922818,PG-13,120,"Adventure, Drama, Romance, Sci-Fi",6.4,33.0,"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street smart girl to discover how he came to be.",40687,7829766.0,188.0,150.0,2384.0,0,4
4906,2017,The Square,tt4995790,R,151,"Comedy, Drama",7.2,73.0,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,43912,1502347.0,131.0,260.0,2523.0,33,38
4907,2017,The Super,tt5884784,R,90,"Horror, Mystery, Thriller",6.0,47.0,A man becomes the superintendent of a large New York City apartment building where people mysteriously go missing.,9430,-1.0,119.0,25.0,3631.0,0,0
4908,2017,The Upside,tt1987680,PG-13,126,"Comedy, Drama",6.6,46.0,A comedic look at the relationship between a wealthy man with quadriplegia and an unemployed man with a criminal record who's hired to help him.,21236,108252517.0,572.0,132.0,143.0,2,0
4909,2017,The Vanishing of Sidney Hall,tt1291566,R,119,"Drama, Mystery, Romance",6.9,18.0,"Sidney Hall finds accidental success and unexpected love at an early age, then disappears without a trace.",7267,-1.0,85.0,26.0,-1.0,0,0
4910,2017,The Vault,tt1785635,Not Rated,91,"Crime, Horror, Mystery, Thriller",4.8,50.0,Two estranged sisters are forced to rob a bank in order to save their brother. But this is no ordinary bank.,10311,5728.0,101.0,64.0,-1.0,0,0
4911,2017,The Wall,tt4218696,R,88,"Action, Drama, Thriller, War",6.2,57.0,"Two American Soldiers are trapped by a lethal sniper, with only an unsteady wall between them.",20274,1803009.0,125.0,87.0,-1.0,0,0
4912,2017,The Yellow Birds,tt3739110,R,94,"Drama, War",5.7,56.0,"Two young soldiers, Bartle (21) and Murph (18) navigate the terrors of the Iraq war under the command of the older, troubled Sergeant Sterling. All the while, Bartle is tortured by a promise he made to Murph's mother before their deployment.",2454,-1.0,36.0,22.0,-1.0,0,2
4913,2017,The Zookeeper's Wife,tt1730768,PG-13,127,"Biography, Drama, History, War",7.0,57.0,"The Zookeeper's Wife tells the account of keepers of the Warsaw Zoo, Antonina and Jan Zabinski, who helped save hundreds of people and animals during the German invasion.",31831,17445186.0,98.0,148.0,2755.0,2,3
4914,2017,Thelma,tt6304046,Not Rated,116,"Drama, Fantasy, Horror, Mystery, Romance, Thriller",7.0,74.0,A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results.,20614,147391.0,84.0,189.0,4039.0,15,42
4915,2017,Thor: Ragnarok,tt3501632,PG-13,130,"Action, Adventure, Comedy, Fantasy, Sci-Fi",7.9,74.0,"Thor (Chris Hemsworth) is imprisoned on the planet Sakaar, and must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela (Cate Blanchett).",476046,315058289.0,1386.0,500.0,37.0,6,47
4916,2017,Thoroughbreds,tt5649108,R,92,"Comedy, Crime, Drama, Thriller",6.7,75.0,"Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.",24767,2830775.0,155.0,167.0,2462.0,0,21
4917,2017,"Three Billboards Outside Ebbing, Missouri",tt5027774,R,115,Crime|Drama,8.30000019,88.0,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,71689,37250000.0,369.0,408.0,4.0,25,60
4918,2017,To the Bone,tt5541240,TV-MA,107,Drama,6.8,64.0,"A young woman, dealing with anorexia, meets an unconventional doctor who challenges her to face her condition and embrace life.",32315,-1.0,80.0,69.0,1003.0,0,2
4919,2017,Transformers: The Last Knight,tt3371366,PG-13,154,"Action, Adventure, Sci-Fi",5.2,27.0,"A deadly threat from Earth's history reappears, and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.",118114,130168683.0,782.0,284.0,344.0,2,19
4920,2017,Tulip Fever,tt0491203,R,105,"Drama, History, Romance",6.2,38.0,An artist falls for a young married woman while he's commissioned to paint her portrait during the Tulip mania of 17th century Amsterdam.,14894,2425664.0,93.0,101.0,2500.0,0,0
4921,2017,Unforgettable,tt3462710,R,100,"Drama, Thriller",5.1,45.0,A woman sets out to make life a living hell for her ex-husband's new fiancée.,11437,11274490.0,88.0,98.0,3665.0,0,0
4922,2017,Unicorn Store,tt2338454,TV-PG,92,"Comedy, Drama, Fantasy",5.5,44.0,A woman named Kit receives a mysterious invitation that would fulfill her childhood dreams.,12000,-1.0,258.0,100.0,535.0,0,2
4923,2017,Unlocked,tt1734493,R,98,"Action, Drama, Mystery, Thriller",6.2,46.0,A CIA interrogator is lured into a ruse that puts London at risk of a biological attack.,23214,-1.0,118.0,83.0,3443.0,0,0
4924,2017,Valerian and the City of a Thousand Planets,tt2239822,PG-13,137,"Action, Adventure, Fantasy, Sci-Fi",6.5,51.0,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",138913,41189488.0,949.0,368.0,614.0,0,10
4925,2017,Victoria & Abdul,tt5816682,PG-13,111,Biography|Drama|History,6.80000019,58.0,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,12888,22250000.0,82.0,164.0,151.0,1,5
4926,2017,Voice from the Stone,tt1544608,R,94,"Drama, Mystery, Thriller",5.2,42.0,"Set in 1950s Tuscany, Voice from the Stone is the haunting and suspenseful story of Verena, a solemn nurse drawn to aid a young boy who has fallen silent since the sudden passing of his mother.",8520,-1.0,48.0,39.0,2020.0,0,2
4927,2017,War Machine,tt4758646,TV-MA,122,"Comedy, Drama, War",6.0,56.0,"An idiosyncratic General confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan.",34585,-1.0,166.0,84.0,2071.0,0,3
4928,2017,War for the Planet of the Apes,tt3450958,PG-13,140,Action|Adventure|Drama,7.5,82.0,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",152043,146880000.0,708.0,422.0,195.0,4,10
4929,2017,What Happened to Monday,tt1536537,TV-MA,123,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller",6.9,47.0,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",84543,-1.0,350.0,126.0,796.0,0,0
4930,2017,Wind River,tt5362988,R,107,"Crime, Drama, Mystery, Thriller",7.7,73.0,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,167883,33800859.0,533.0,358.0,443.0,11,23
4931,2017,Wish Upon,tt5322012,PG-13,90,"Drama, Fantasy, Horror, Mystery, Thriller",5.0,32.0,A teenage girl discovers a box that carries magic powers and a deadly price for using them.,14873,14301505.0,121.0,138.0,3778.0,0,0
4932,2017,Wolf Warrior 2,tt7131870,Not Rated,123,"Action, Drama, Thriller, War",6.2,44.0,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",5611,2721100.0,75.0,39.0,-1.0,20,13
4933,2017,Woman Walks Ahead,tt5436228,R,101,"Biography, Drama, History, Western",6.6,51.0,"Catherine Weldon, a portrait painter from 1890s Brooklyn, travels to Dakota to paint a portrait of Sitting Bull and becomes embroiled in the Lakota peoples' struggle over the rights to their land.",3717,57528.0,54.0,47.0,4674.0,6,0
4934,2017,Wonder,tt2543472,PG,113,Drama|Family,8.10000038,66.0,"Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters fifth grade, attending a mainstream elementary school for the first time.",24346,130560000.0,122.0,173.0,65.0,0,7
4935,2017,Wonder Wheel,tt5825380,PG-13,101,Drama,6.2,45.0,"On Coney Island in the 1950s, a lifeguard tells the story of a middle-aged carousel operator, his beleaguered wife, and the visitor who turns their lives upside-down.",19607,1403237.0,138.0,208.0,2784.0,4,4
4936,2017,Wonder Woman,tt0451279,PG-13,141,"Action, Adventure, Fantasy, Sci-Fi, War",7.5,76.0,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",484768,412563408.0,2008.0,675.0,177.0,22,67
4937,2017,You Were Never Really Here,tt5742374,R,89,"Crime, Drama, Mystery, Thriller",6.8,84.0,"A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",70550,2523610.0,513.0,329.0,902.0,23,59
4938,2017,xXx: Return of Xander Cage,tt1293847,PG-13,107,"Action, Adventure, Thriller",5.2,42.0,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",77686,44898413.0,350.0,274.0,362.0,0,6
4939,2018,12 Strong,tt1413492,R,130,"Action, Drama, History, War",6.6,54.0,"12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.",49399,45495662.0,272.0,164.0,863.0,0,3
4940,2018,211,tt4976192,R,86,"Action, Crime, Drama",4.4,21.0,"While on a routine patrol, an aging cop, his partner and their ride-along get caught in a standoff with a band of former mercenaries robbing a bank.",4928,-1.0,170.0,44.0,3014.0,0,0
4941,2018,22 July,tt7280898,R,143,"Crime, Drama, History, Thriller",6.7,69.0,"A three-part story of Norway's worst terrorist attack in which over seventy people were killed. 22 July looks at the disaster itself, the survivors, Norway's political system and the lawyers who worked on this horrific case.",19403,-1.0,160.0,105.0,2690.0,2,3
4942,2018,7 Days in Entebbe,tt5466186,PG-13,107,"Action, Drama, History, Thriller",5.8,49.0,"Inspired by the true events of the 1976 hijacking of an Air France flight en route from Tel Aviv to Paris, and the most daring rescue mission ever attempted.",10311,3189220.0,175.0,134.0,2645.0,0,0
4943,2018,A Night at the Garden,tt7535612,,7,Documentary|Short,6.5,,"Archival footage of an American Nazi rally that attracted 20,000 people at Madison Square Garden in 1939, shortly before the beginning of World War 2.",130,,,,,0,0
4944,2018,A Private War,tt2368254,R,110,"Biography, Drama, War",6.7,75.0,"One of the most celebrated war correspondents of our time, Marie Colvin is an utterly fearless and rebellious spirit, driven to the frontline of conflicts across the globe to give voice to the voiceless.",9475,1633208.0,94.0,95.0,1163.0,2,5
4945,2018,A Quiet Place,tt6644200,PG-13,90,Drama|Horror|Mystery,7.599999900000001,82.0,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",262896,188020000.0,2282.0,498.0,43.0,7,26
4946,2018,A Simple Favor,tt7040874,R,117,"Comedy, Crime, Drama, Mystery, Thriller",6.9,67.0,"Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.",81812,53542417.0,585.0,260.0,222.0,0,3
4947,2018,A Star Is Born,tt1517451,R,136,Drama|Music|Romance,8.0,88.0,"A musician helps a young singer find fame, even as age and alcoholism send his own career into a downward spiral.",145901,204800000.0,1812.0,388.0,12.0,10,57
4948,2018,A Vigilante,tt6211976,R,91,"Crime, Drama, Mystery, Thriller",5.5,69.0,A vigilante helps victims escape their domestic abusers.,1533,-1.0,48.0,26.0,1265.0,0,2
4949,2018,A Wrinkle in Time,tt1620680,PG,109,"Adventure, Family, Fantasy, Sci-Fi",4.2,53.0,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",34607,100478608.0,817.0,262.0,1278.0,4,14
4950,2018,A-X-L,tt5709188,PG,98,"Action, Adventure, Family, Sci-Fi",5.2,29.0,"A.X.L. is a top-secret, robotic dog who develops a special friendship with Miles and will go to any length to protect his new companion.",6558,6501381.0,146.0,20.0,2376.0,0,0
4951,2018,Acrimony,tt6063050,R,120,"Drama, Romance, Thriller",5.7,32.0,"A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.",5957,43549096.0,181.0,33.0,2894.0,0,0
4952,2018,Action Point,tt6495770,R,85,Comedy,5.0,36.0,A daredevil designs and operates his own theme park with his friends.,6470,5059608.0,83.0,47.0,274.0,0,0
4953,2018,Adrift,tt6306064,PG-13,96,"Action, Adventure, Biography, Drama, Romance, Thriller",6.6,56.0,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",33378,31445012.0,230.0,185.0,218.0,0,3
4954,2018,All Is True,tt9206798,PG-13,101,"Biography, Drama, History",5.8,60.0,A look at the final days in the life of renowned playwright <a href='/name/nm0000636/?ref_='>William Shakespeare</a>.,550,126510.0,35.0,42.0,702.0,0,3
4955,2018,All the Devil's Men,tt6012244,R,99,Action,4.9,27.0,"A battle-scarred War on Terror bounty hunter is forced to go to London on a manhunt for a disavowed CIA operative, which leads him into a deadly running battle with a former military comrade and his private army.",997,-1.0,22.0,10.0,1492.0,0,0
4956,2018,Alpha,tt4244998,PG-13,96,"Adventure, Drama, Family",6.7,63.0,"In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion and starts a friendship that would change humanity.",40911,35851379.0,483.0,139.0,592.0,0,0
4957,2018,American Animals,tt6212478,R,116,"Biography, Crime, Drama, Thriller",7.0,68.0,Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history.,28325,2856954.0,164.0,171.0,1250.0,6,18
4958,2018,Aniara,tt7589524,R,106,"Drama, Sci-Fi",6.7,58.0,"A spaceship carrying settlers to Mars is knocked off course, causing the consumption-obsessed passengers to consider their place in the universe.",480,19297.0,7.0,17.0,181.0,4,3
4959,2018,Animal Behaviour,tt8615478,,14,Animation|Short|Comedy,6.4000001,,Animated anthropomorphized characters in a therapy session.,195,,,5.0,,0,0
4960,2018,Annihilation,tt2798920,R,115,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",6.9,79.0,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",226230,32732301.0,1673.0,401.0,223.0,13,47
4961,2018,Anon,tt5397194,TV-MA,100,"Sci-Fi, Thriller",6.1,54.0,"In a world without anonymity or crime, a detective meets a woman who threatens their security.",28825,-1.0,195.0,76.0,1676.0,0,0
4962,2018,Ant-Man and the Wasp,tt5095030,PG-13,118,"Action, Adventure, Comedy, Sci-Fi",7.1,70.0,"As Scott Lang balances being both a Super Hero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",239172,216648740.0,879.0,409.0,103.0,0,10
4963,2018,Apostle,tt6217306,TV-MA,130,"Drama, Fantasy, Horror, Mystery, Thriller",6.3,62.0,"In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island.",29020,-1.0,348.0,106.0,819.0,0,5
4964,2018,Aquaman,tt1477834,PG-13,143,"Action, Adventure, Fantasy, Sci-Fi",7.1,55.0,"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land.",254585,335061807.0,3414.0,392.0,35.0,0,17
4965,2018,Arctic,tt6820256,PG-13,98,"Adventure, Drama",6.9,71.0,A man stranded in the Arctic after a helicopter crash must decide whether to remain in the relative safety of his makeshift camp or to embark on a deadly trek through the unknown.,17297,2410795.0,187.0,115.0,91.0,0,0
4966,2018,Arizona,tt2140629,TV-MA,85,"Comedy, Thriller",5.7,41.0,"Set in the midst of the 2009 housing crisis, this darkly comedic story follows Cassie Fowler, a single mom and struggling realtor whose life goes off the rails when she witnesses a murder.",4383,-1.0,75.0,37.0,2935.0,0,0
4967,2018,Assassination Nation,tt6205872,R,108,"Action, Comedy, Crime, Drama, Horror, Thriller",5.9,56.0,"After a malicious data hack exposes the secrets of the perpetually American town of Salem, chaos decends and four girls must fight to survive, while coping with the hack themselves.",8853,1959204.0,141.0,122.0,1394.0,0,4
4968,2018,At Eternity's Gate,tt6938828,PG-13,111,Biography|Drama,7.099999900000001,78.0,"A look at the life of painter Vincent van Gogh during the time he lived in Arles and Auvers-sur-Oise, France.",2258,2160000.0,29.0,60.0,547.0,0,3
4969,2018,Avengers: Infinity War,tt4154756,PG-13,149,Action|Adventure|Fantasy,8.5,68.0,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,572401,678820000.0,3707.0,556.0,26.0,5,13
4970,2018,Bad Times at the El Royale,tt6628394,R,141,"Crime, Drama, Mystery, Thriller",7.1,60.0,"Circa 1969, several strangers, most with a secret to bury, meet by chance at Lake Tahoe's El Royale, a rundown hotel with a dark past. Over the course of one night, everyone will show their true colors - before everything goes to hell.",82677,17839115.0,664.0,277.0,170.0,0,4
